,geo_id,Unnamed: 0,demographics.P_ENGLISH,demographics.P_NON_ENGLISH,demographics.P_AGE_LT5,demographics.P_AGE_LT18,demographics.P_AGE_GT17,demographics.P_AGE_GT64,demographics.P_HLI_OTHER_LI,demographics.P_LOWINC,demographics.PCT_MINORITY,demographics.P_EDU_LTHS,demographics.P_LIMITED_ENG_HH,demographics.P_EMP_STAT_UNEMPLOYED,demographics.P_DISABILITY,demographics.P_MALES,demographics.P_FEMALES,demographics.LIFEEXP,demographics.PER_CAP_INC,demographics.HSHOLDS,demographics.P_OWN_OCCUPIED,main.RAW_D_PEOPCOLOR,main.RAW_D_INCOME,main.RAW_D_UNDER5,main.RAW_D_OVER64,main.RAW_D_UNEMPLOYED,main.RAW_D_LIFEEXP,main.RAW_E_DIESEL,main.RAW_E_CANCER,main.RAW_E_TRAFFIC,main.RAW_E_O3,main.RAW_E_PM25,main.RAW_E_RSEI_AIR,main.stateAbbr,main.stateName,main.totalPop,main.NUM_AIRPOLL,main.NUM_BROWNFIELD,main.NUM_HOSPITAL,main.statLayerCount,main.statLayerZeroPopCount,main.weightLayerCount,main.distance,main.unit,main.areatype,main.statlevel,main.placename,extras.RAW_HI_LIFEEXPPCT,extras.RAW_HI_ASTHMA,extras.RAW_HI_DISABILITYPCT,extras.RAW_CG_NOHINCPCT,extras.RAW_CI_FLOOD,extras.RAW_CI_FLOOD30,extras.RAW_CI_FIRE,extras.RAW_CI_FIRE30
460,48113014308.0,460,51,49,15,33,67,6,0,45,84,20,15.0,3,4,51,49,0,20499,1563,8,84%,45%,15%,6%,3%,,0.362,30.0,890.0,67.0,9.48,1700.0,TX,TEXAS,4558.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",,9.1,3.1%,30%,0%,0%,0%,0%
461,48113009605.0,461,35,65,5,15,85,16,0,24,81,19,7.0,4,16,51,49,78,27883,979,48,81%,24%,5%,16%,4%,20%,0.312,30.0,690.0,68.3,9.5,390.0,TX,TEXAS,2794.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",20%,8.2,14.9%,32%,1%,1%,0%,0%
462,48113020900.0,462,88,12,1,11,89,15,54,41,90,17,2.0,18,20,54,46,68,23738,1084,24,90%,41%,1%,15%,18%,31%,0.309,30.0,760.0,64.7,9.37,290.0,TX,TEXAS,2252.0,8.0,17.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",31%,11.4,19.8%,23%,12%,12%,0%,0%
463,48113013626.0,463,48,52,8,16,84,2,5,38,82,26,13.0,7,3,50,50,0,35122,1417,2,82%,38%,8%,2%,7%,,0.4,30.0,200.0,68.7,9.5,340.0,TX,TEXAS,3023.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,8.3,3.1%,26%,2%,2%,0%,0%
464,48113014119.0,464,79,21,6,28,72,14,0,11,43,2,0.0,5,6,51,49,81,56772,1646,77,43%,11%,6%,14%,5%,17%,0.307,30.0,73.0,69.0,9.52,390.0,TX,TEXAS,4476.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Coppell, TX",17%,7.9,5.5%,7%,1%,1%,0%,0%
465,48113016630.0,465,77,23,13,38,62,10,0,20,93,10,4.0,3,16,51,49,78,32958,2024,65,93%,20%,13%,10%,3%,20%,0.205,30.0,120.0,63.9,9.35,430.0,TX,TEXAS,6923.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Cedar Hill, TX",20%,9.8,13.8%,8%,3%,3%,0%,0%
466,48113017310.0,466,73,27,8,26,74,9,0,13,66,8,0.0,3,14,54,46,79,50180,1086,94,66%,13%,8%,9%,3%,19%,0.165,30.0,39.0,62.2,9.12,290.0,TX,TEXAS,3234.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",19%,9.1,13.1%,10%,2%,2%,100%,100%
467,48113016620.0,467,79,21,10,29,71,12,0,18,83,10,0.0,4,17,47,53,82,36030,2076,85,83%,18%,10%,12%,4%,16%,0.22,30.0,91.0,63.3,9.33,400.0,TX,TEXAS,5892.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"DeSoto, TX",16%,10.2,15.2%,13%,2%,2%,19%,45%
468,48113018105.0,468,37,63,6,23,77,9,0,36,85,44,8.0,5,7,53,47,76,25081,1690,63,85%,36%,6%,9%,5%,22%,0.233,30.0,110.0,66.1,9.32,580.0,TX,TEXAS,6160.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",22%,9.2,6.6%,39%,1%,1%,0%,1%
469,48113012603.0,469,41,59,2,25,75,9,0,45,75,26,11.0,3,3,48,52,77,30576,570,96,75%,45%,2%,9%,3%,21%,0.284,30.0,100.0,65.0,9.33,290.0,TX,TEXAS,1868.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",21%,8.9,3.3%,37%,0%,0%,0%,0%
470,48113017006.0,470,71,29,6,19,81,13,30,31,50,20,3.0,6,12,65,35,77,19932,1348,81,50%,31%,6%,13%,6%,21%,0.145,20.0,43.0,61.2,9.05,2800.0,TX,TEXAS,6450.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Seagoville, TX",21%,9.4,15.9%,27%,13%,13%,88%,90%
471,48113014123.0,471,59,41,6,28,72,12,0,2,45,0,1.0,3,5,52,48,80,73952,2059,90,45%,2%,6%,12%,3%,18%,0.34,30.0,98.0,69.4,9.52,450.0,TX,TEXAS,5916.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Coppell, TX",18%,7.3,4.4%,4%,4%,4%,0%,0%
472,48113014001.0,472,66,34,8,25,75,14,0,21,49,11,4.0,2,9,48,52,79,40582,1708,70,49%,21%,8%,14%,2%,19%,0.402,30.0,350.0,68.4,9.51,510.0,TX,TEXAS,4591.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Farmers Branch, TX",19%,8.1,8.3%,12%,2%,3%,0%,0%
473,48113016627.0,473,68,32,1,25,75,2,0,26,95,20,0.0,10,7,55,45,75,25137,658,92,95%,26%,1%,2%,10%,23%,0.222,30.0,100.0,63.0,9.33,400.0,TX,TEXAS,2844.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9035.0,tract,blockgroup,"DeSoto, TX",23%,9.9,7.4%,10%,1%,1%,97%,97%
474,48113011801.0,474,41,59,6,45,55,4,0,69,97,39,2.0,1,11,44,56,76,13233,1398,57,97%,69%,6%,4%,1%,22%,0.236,20.0,69.0,63.2,9.24,270.0,TX,TEXAS,5497.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",22%,11.4,10.2%,28%,1%,1%,0%,0%
475,48113014156.0,475,34,66,4,27,73,3,0,2,83,5,1.0,7,3,52,48,82,56660,1330,75,83%,2%,4%,3%,7%,16%,0.293,30.0,81.0,68.7,9.51,570.0,TX,TEXAS,4054.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",16%,6.4,2.4%,3%,3%,3%,0%,0%
476,48113015208.0,476,34,66,7,29,71,16,0,54,80,42,4.0,5,9,56,44,76,18684,1298,87,80%,54%,7%,16%,5%,22%,0.269,40.0,17.0,66.5,9.47,6500.0,TX,TEXAS,4398.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",22%,8.9,8.4%,13%,4%,5%,0%,0%
477,48113015001.0,477,24,76,14,33,67,7,0,37,84,45,29.0,2,8,53,47,78,23940,1497,40,84%,37%,14%,7%,2%,20%,0.314,30.0,130.0,66.5,9.46,2200.0,TX,TEXAS,5309.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",20%,9.4,7.2%,40%,2%,2%,0%,0%
478,48113014701.0,478,22,78,10,28,72,5,0,45,89,39,30.0,2,6,49,51,80,20846,1564,36,89%,45%,10%,5%,2%,18%,0.365,30.0,440.0,66.9,9.47,1700.0,TX,TEXAS,4371.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",18%,9.3,5.5%,39%,1%,1%,0%,0%
479,48113007809.0,479,78,22,8,19,81,9,37,24,50,11,8.0,7,13,50,50,80,47956,1604,41,50%,24%,8%,9%,7%,18%,0.292,30.0,230.0,66.4,9.41,220.0,TX,TEXAS,3351.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",18%,9.2,11.6%,20%,1%,1%,0%,0%
480,48113016415.0,480,70,30,4,25,75,8,0,17,74,8,2.0,5,13,48,52,82,36900,1440,94,74%,17%,4%,8%,5%,15%,0.212,30.0,57.0,65.1,9.39,750.0,TX,TEXAS,4651.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",15%,8.7,12.1%,6%,2%,2%,0%,92%
481,48113019210.0,481,94,6,13,32,68,21,0,11,16,1,0.0,6,8,49,51,81,66297,1551,97,16%,11%,13%,21%,6%,17%,0.354,30.0,180.0,68.6,9.46,310.0,TX,TEXAS,4748.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Richardson, TX",17%,7.7,7%,5%,1%,1%,0%,0%
482,48113012206.0,482,67,33,5,21,79,12,0,22,81,15,0.0,3,15,49,51,74,33327,1988,80,81%,22%,5%,12%,3%,24%,0.258,30.0,200.0,64.6,9.35,240.0,TX,TEXAS,5972.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",24%,9.8,14.3%,15%,4%,4%,0%,0%
483,48113013902.0,483,43,57,4,25,75,17,0,26,68,26,10.0,5,9,52,48,79,28887,1427,84,68%,26%,4%,17%,5%,19%,0.348,30.0,86.0,68.6,9.51,450.0,TX,TEXAS,4246.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Farmers Branch, TX",19%,8.0,8.7%,14%,1%,1%,0%,0%
484,48113019215.0,484,71,29,8,19,81,22,0,14,35,13,5.0,3,19,52,48,82,39484,904,82,35%,14%,8%,22%,3%,16%,0.36,30.0,110.0,68.5,9.48,250.0,TX,TEXAS,2454.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Richardson, TX",16%,9.1,17.1%,9%,0%,0%,0%,0%
485,48113018203.0,485,36,64,8,30,70,7,4,30,89,30,11.0,5,8,56,44,75,22697,1845,82,89%,30%,8%,7%,5%,23%,0.221,30.0,54.0,65.7,9.29,410.0,TX,TEXAS,6744.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",23%,9.3,7%,26%,1%,1%,0%,1%
486,48113016631.0,486,95,5,5,19,81,13,0,18,95,5,0.0,5,7,56,44,76,36893,1681,90,95%,18%,5%,13%,5%,22%,0.193,30.0,76.0,63.4,9.34,420.0,TX,TEXAS,5540.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"DeSoto, TX",22%,10.0,6.9%,12%,1%,1%,45%,45%
487,48113014409.0,487,33,67,15,34,66,3,0,53,91,24,16.0,3,7,51,49,0,20712,1162,18,91%,53%,15%,3%,3%,,0.335,50.0,390.0,66.7,9.49,1100.0,TX,TEXAS,3265.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",,9.7,5.7%,38%,31%,31%,0%,0%
488,48113019048.0,488,52,48,4,41,59,6,0,31,82,20,4.0,1,5,50,50,80,24328,1283,62,82%,31%,4%,6%,1%,18%,0.239,30.0,140.0,66.9,9.37,700.0,TX,TEXAS,4430.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",18%,9.3,4.8%,10%,0%,0%,0%,0%
489,48113014153.0,489,29,71,1,20,80,9,56,20,85,48,4.0,1,5,58,42,0,21413,1361,71,85%,20%,1%,9%,1%,,0.334,40.0,180.0,67.0,9.48,1100.0,TX,TEXAS,4194.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",,8.7,5.4%,38%,1%,1%,0%,0%
490,48113013104.0,490,90,10,3,14,86,17,0,8,22,0,1.0,6,20,34,66,81,81035,985,30,22%,8%,3%,17%,6%,17%,0.35,30.0,980.0,67.2,9.45,200.0,TX,TEXAS,1742.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",17%,7.5,19%,4%,0%,0%,0%,0%
491,48113017010.0,491,38,62,11,39,61,5,0,52,83,41,22.0,5,12,50,50,0,18928,1547,68,83%,52%,11%,5%,5%,,0.205,30.0,69.0,62.1,9.13,1300.0,TX,TEXAS,5446.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,10.4,11%,30%,1%,1%,95%,95%
492,48113007815.0,492,35,65,11,34,66,4,36,64,89,37,36.0,5,6,49,51,0,16777,1865,9,89%,64%,11%,4%,5%,,0.353,30.0,120.0,66.9,9.43,180.0,TX,TEXAS,5257.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,10.7,5.3%,43%,8%,11%,0%,0%
493,48113016516.0,493,57,43,9,34,66,18,2,56,77,27,18.0,13,11,49,51,78,17295,1970,57,77%,56%,9%,18%,13%,20%,0.282,30.0,260.0,64.9,9.38,470.0,TX,TEXAS,6036.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Duncanville, TX",20%,9.9,10%,22%,4%,4%,0%,0%
494,48113018159.0,494,73,27,3,28,72,16,0,10,44,5,4.0,2,9,53,47,80,55944,1547,94,44%,10%,3%,16%,2%,18%,0.205,30.0,34.0,63.4,9.18,270.0,TX,TEXAS,4704.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Sunnyvale, TX",18%,8.6,9.1%,4%,3%,3%,87%,92%
495,48113013011.0,495,41,59,9,26,74,4,7,45,89,32,22.0,6,7,48,52,0,21772,1774,5,89%,45%,9%,4%,6%,,0.336,30.0,770.0,66.3,9.39,240.0,TX,TEXAS,3958.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,9.8,6.8%,37%,12%,12%,0%,0%
496,48113007812.0,496,96,4,10,26,74,23,0,7,14,0,0.0,3,9,51,49,84,84810,1101,95,14%,7%,10%,23%,3%,14%,0.329,30.0,190.0,67.1,9.43,190.0,TX,TEXAS,2832.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",14%,7.5,8.1%,2%,4%,5%,0%,0%
497,48113000409.0,497,69,31,1,6,94,3,0,27,61,2,7.0,4,0,43,57,80,42927,2472,3,61%,27%,1%,3%,4%,18%,0.365,30.0,200.0,66.5,9.44,440.0,TX,TEXAS,3593.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",18%,8.3,0.4%,4%,7%,8%,0%,0%
498,48113007906.0,498,89,11,3,23,77,33,0,9,10,2,1.0,1,10,41,59,0,111475,982,63,10%,9%,3%,33%,1%,,0.354,30.0,870.0,66.7,9.44,230.0,TX,TEXAS,2161.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,7.6,9.3%,2%,1%,1%,0%,0%
499,48113013400.0,499,90,10,6,26,74,19,0,3,17,1,0.0,1,3,54,46,86,115358,607,94,17%,3%,6%,19%,1%,12%,0.309,30.0,470.0,68.0,9.48,290.0,TX,TEXAS,1728.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",12%,7.4,2.7%,1%,0%,0%,0%,0%
500,48113017816.0,500,29,71,7,40,60,4,0,44,86,26,8.0,4,6,46,54,78,17629,1563,48,86%,44%,7%,4%,4%,20%,0.29,30.0,390.0,64.1,9.28,230.0,TX,TEXAS,5627.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",20%,9.8,5.5%,36%,1%,1%,0%,0%
501,48113006701.0,501,12,88,8,30,70,15,0,63,98,58,28.0,10,17,47,53,80,15025,1352,54,98%,63%,8%,15%,10%,18%,0.267,30.0,120.0,65.9,9.43,890.0,TX,TEXAS,4849.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",18%,9.6,15.4%,37%,1%,1%,0%,0%
502,48113017812.0,502,69,31,10,26,74,19,76,22,55,17,4.0,6,21,50,50,76,28765,786,70,55%,22%,10%,19%,6%,23%,0.312,30.0,630.0,64.2,9.27,260.0,TX,TEXAS,2162.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Mesquite, TX",23%,9.1,18.5%,15%,0%,0%,0%,5%
503,48113019044.0,503,38,62,8,24,76,12,0,36,74,27,16.0,6,11,51,49,82,25056,1122,77,74%,36%,8%,12%,6%,16%,0.265,30.0,240.0,67.3,9.41,280.0,TX,TEXAS,3305.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",16%,8.6,10.6%,21%,1%,1%,0%,0%
504,48113006800.0,504,32,68,5,24,76,13,0,48,86,30,16.0,6,14,53,47,74,28342,2010,44,86%,48%,5%,13%,6%,24%,0.312,30.0,180.0,65.8,9.42,620.0,TX,TEXAS,4881.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",24%,8.9,13.2%,31%,14%,14%,0%,0%
505,48113011902.0,505,36,64,7,32,68,11,0,51,91,33,14.0,9,15,55,45,76,18209,1161,66,91%,51%,7%,11%,9%,22%,0.24,30.0,97.0,63.4,9.26,270.0,TX,TEXAS,4291.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Balch Springs, TX",22%,10.6,13.7%,27%,0%,0%,0%,0%
506,48113001301.0,506,75,25,4,14,86,21,0,28,41,15,3.0,2,10,49,51,78,53356,1445,39,41%,28%,4%,21%,2%,20%,0.336,30.0,200.0,65.4,9.39,260.0,TX,TEXAS,2653.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",20%,8.8,9.5%,17%,0%,0%,0%,0%
507,48113018501.0,507,33,67,11,35,65,8,0,43,83,27,16.0,1,10,55,45,78,20766,1301,72,83%,43%,11%,8%,1%,20%,0.275,30.0,200.0,66.3,9.37,350.0,TX,TEXAS,4821.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",20%,9.5,8.8%,21%,1%,1%,0%,0%
508,48113008500.0,508,26,74,3,26,74,12,0,45,82,36,12.0,1,7,51,49,74,20760,1085,67,82%,45%,3%,12%,1%,24%,0.225,30.0,180.0,64.2,9.32,250.0,TX,TEXAS,4030.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",24%,9.9,6.8%,28%,5%,5%,0%,0%
509,48113010500.0,509,24,76,9,32,68,8,0,51,98,39,15.0,15,6,48,52,78,16149,856,73,98%,51%,9%,8%,15%,20%,0.285,30.0,97.0,66.1,9.43,910.0,TX,TEXAS,3184.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",20%,10.7,5.7%,42%,4%,4%,0%,0%
510,48113016201.0,510,46,54,8,30,70,8,0,27,83,19,23.0,2,10,46,54,78,21095,1100,70,83%,27%,8%,8%,2%,20%,0.258,40.0,93.0,66.0,9.45,830.0,TX,TEXAS,3812.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",20%,8.7,9.5%,13%,3%,3%,0%,0%
511,48113001503.0,511,58,42,0,7,93,8,0,49,58,25,12.0,3,24,63,37,72,35792,1017,10,58%,49%,0%,8%,3%,26%,0.359,30.0,190.0,65.6,9.42,310.0,TX,TEXAS,1658.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",26%,9.8,23.8%,30%,2%,2%,0%,0%
512,48113019023.0,512,68,32,3,18,82,16,0,18,30,5,3.0,1,8,52,48,80,47087,2021,67,30%,18%,3%,16%,1%,18%,0.253,30.0,230.0,67.7,9.42,290.0,TX,TEXAS,5212.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Richardson, TX",18%,7.9,7.8%,15%,0%,0%,0%,0%
513,48113014603.0,513,18,82,7,29,71,9,2,41,90,53,27.0,2,9,60,40,71,18801,511,45,90%,41%,7%,9%,2%,27%,0.353,30.0,58.0,66.7,9.47,2200.0,TX,TEXAS,2044.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",27%,8.7,8.8%,24%,0%,0%,0%,0%
514,48113014208.0,514,69,31,2,2,98,3,0,11,55,2,4.0,0,6,57,43,0,54355,1256,10,55%,11%,2%,3%,0%,,0.336,30.0,340.0,67.4,9.49,1100.0,TX,TEXAS,1786.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",,7.7,5.5%,19%,47%,47%,0%,0%
515,48113019051.0,515,80,20,4,17,83,21,0,9,29,4,5.0,6,9,46,54,81,71099,1700,93,29%,9%,4%,21%,6%,17%,0.229,30.0,140.0,67.0,9.32,560.0,TX,TEXAS,4612.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",17%,8.0,9.1%,6%,1%,1%,0%,85%
516,48113014144.0,516,49,51,10,22,78,4,0,12,80,0,4.0,0,6,48,52,0,68146,2664,10,80%,12%,10%,4%,0%,,0.343,30.0,180.0,68.1,9.5,890.0,TX,TEXAS,5411.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",,6.7,5.7%,2%,6%,6%,0%,0%
517,48113021200.0,517,20,80,9,30,70,11,0,49,93,38,29.0,5,10,54,46,77,18022,1435,69,93%,49%,9%,11%,5%,21%,0.333,30.0,280.0,66.2,9.44,11000.0,TX,TEXAS,4780.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Grand Prairie, TX",21%,9.2,9.3%,33%,4%,4%,0%,0%
518,48113007810.0,518,71,29,9,26,74,10,25,29,59,7,16.0,5,6,52,48,77,44804,1908,50,59%,29%,9%,10%,5%,21%,0.343,30.0,570.0,67.3,9.44,200.0,TX,TEXAS,4852.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",21%,8.9,5.8%,22%,1%,1%,0%,0%
519,48113007819.0,519,62,38,6,20,80,5,0,61,75,18,7.0,5,8,56,44,0,23637,1163,6,75%,61%,6%,5%,5%,,0.353,30.0,200.0,66.6,9.43,220.0,TX,TEXAS,2133.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,9.5,7.7%,30%,9%,9%,0%,0%
520,48113019042.0,520,74,26,6,20,80,9,0,12,55,2,4.0,4,7,48,52,82,42422,2603,40,55%,12%,6%,9%,4%,16%,0.239,30.0,190.0,67.5,9.37,340.0,TX,TEXAS,6270.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",16%,7.9,6.7%,9%,2%,2%,0%,13%
521,48113018802.0,521,62,38,3,22,78,10,0,33,61,13,3.0,3,9,44,56,77,29720,706,13,61%,33%,3%,10%,3%,21%,0.247,30.0,350.0,66.4,9.35,850.0,TX,TEXAS,1578.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Garland, TX",21%,9.3,8.6%,25%,0%,0%,0%,0%
522,48113007601.0,522,88,12,6,21,79,20,0,4,17,3,0.0,0,12,49,51,82,125836,745,73,17%,4%,6%,20%,0%,16%,0.296,30.0,100.0,67.7,9.48,300.0,TX,TEXAS,1833.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",16%,7.8,11.5%,4%,1%,1%,0%,0%
523,48113008402.0,523,26,74,9,34,66,9,0,64,92,47,12.0,6,10,53,47,77,14317,1142,68,92%,64%,9%,9%,6%,21%,0.237,30.0,76.0,64.6,9.35,240.0,TX,TEXAS,4041.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",21%,9.3,9.1%,33%,6%,6%,0%,0%
524,48113014155.0,524,39,61,10,27,73,5,0,17,84,4,10.0,0,4,50,50,82,46768,2217,22,84%,17%,10%,5%,0%,16%,0.293,30.0,100.0,68.7,9.51,610.0,TX,TEXAS,5559.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",16%,6.4,3.5%,6%,0%,0%,0%,0%
525,48113017102.0,525,34,66,10,39,61,7,0,48,89,43,15.0,3,9,53,47,77,21120,1965,61,89%,48%,10%,7%,3%,21%,0.183,20.0,120.0,62.3,9.2,300.0,TX,TEXAS,6620.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",21%,10.3,8.4%,28%,5%,6%,45%,79%
526,48113013622.0,526,71,29,4,8,92,16,0,27,50,3,5.0,4,8,45,55,80,57173,1710,23,50%,27%,4%,16%,4%,18%,0.401,30.0,160.0,68.9,9.5,290.0,TX,TEXAS,2712.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",18%,8.1,8.1%,17%,11%,11%,0%,0%
527,48113005100.0,527,31,69,8,33,67,11,0,56,90,34,14.0,5,6,53,47,75,19091,742,71,90%,56%,8%,11%,5%,23%,0.288,30.0,140.0,65.5,9.4,510.0,TX,TEXAS,2565.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",23%,8.7,5.6%,33%,2%,2%,0%,0%
528,48113007915.0,528,78,22,4,7,93,10,100,16,35,1,3.0,3,6,49,51,0,50366,1104,0,35%,16%,4%,10%,3%,,0.353,30.0,240.0,66.6,9.43,220.0,TX,TEXAS,1649.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,7.7,6.2%,2%,0%,0%,0%,0%
529,48113007914.0,529,80,20,8,9,91,6,0,38,39,15,3.0,5,2,49,51,0,48058,1926,18,39%,38%,8%,6%,5%,,0.306,30.0,550.0,66.2,9.42,240.0,TX,TEXAS,3483.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Dallas, TX",,9.1,1.9%,13%,0%,1%,0%,0%
530,48113014601.0,530,47,53,14,31,69,12,0,44,76,25,7.0,5,10,48,52,74,19332,589,45,76%,44%,14%,12%,5%,24%,0.357,30.0,330.0,66.9,9.48,1900.0,TX,TEXAS,2191.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Irving, TX",24%,8.9,8.8%,33%,5%,5%,0%,0%
